Package_name,Reviewer_name,Review,Rating
Norton Genie,Henry Brown,i love it,5
Norton Genie,Dwyane Lymore,"right on the money, I am sure to use this product by Norton more often.👍",5
Norton Genie,Samsung,Thank you,1
Norton Genie,shawn kinsley,Definitely worth having.,4
Norton Genie,joseph tabalina,amazing experience for first time.....this app help me to overcome scammers...i will recommend this to family and friends👏👏👏👏👏,5
Norton Genie,Rajeev Kumar,khesari lock the phone,1
Norton Genie,Ruben De Jonghe (Chrome),Ok,5
Norton Genie,Colin Tinnel,this app has helped me numerous times and it's very helpful,5
Norton Genie,Ekbal Sk,hello Siri,4
Norton Genie,Carol Cooper,So far really great I never thought I can find any of this but so far awesome..,5
Norton Genie,Gloria “GLOWORM”,very helpful!,5
Norton Genie,Jeffrey,"AI this has a learning capability of 99% accurate is it's main focus on keeping you fully aware of cybersecurity, it's flaws & what to look out for in that area of becoming malware relient",5
Norton Genie,oguh chidinma,"App doesn't work, kept on say sorry",1
Norton Genie,Sandy Blakeley,So gkas i have this thank you,5
Norton Genie,Zodinpuia K.Zodinpuia,2002 to...................... Labarotory/Laboratory !!/2,5
Norton Genie,Anubhab Dasgupta,Great app still needs some adjustments,3
Norton Genie,Shelly English,very helpful especially for people who don't always understand the internet.,5
Norton Genie,Nepal Singh,good,5
Norton Genie,Scott Lee,"The guarantee is where the key is just keep a record of all accounts linked and if they don't honor it call Crumbly, Blackwell and Price we WILL make them Pay in Alabama!",5
Norton Genie,Jivan Babu,Rajawant Ram,5
Norton Genie,Suraj Ravalkar,nice it's Really Working 😀,5
Norton Genie,Zaid Kurashi,Phone calling,5
Norton Genie,Jiya Lal630,Apne photo video chupaye kaise,5
Norton Genie,Deirdreia Cox,Awesome,5
Norton Genie,D B,"very cool. I've been testing, and it's cool.",5
Norton Genie,Mark Palmer,Well it seems to be working fine so far,4
Norton Genie,Jay and Patty Carlton,AMAZINGLY Helpful Tool! 🔥MUST HAVE APP FOR 2024,5
Norton Genie,Charlie,love the assuredly,5
Norton Genie,JinniScience,seems helpful.,3
Norton Genie,Michael Gunter,this is great tooling as is par with Norton.,5
Norton Genie,Kitty cat Doyle,Perfect,5
Norton Genie,Webmaster Netzero,This is the free app right.,4
Norton Genie,Hugh McKnight,thank you genie,5
Norton Genie,Richard McFaul,Just installed. I am dead set in finding a way to fight these people. Spam has wreck having a phone. I will provide rating for all blockers I use. We need more people doing this. Together we can beat them. Thank you AI. I have heard good things about this app. Looking forward to using it.,4
Norton Genie,Gordon Cooper,love,5
Norton Genie,Mohammed Aboucham,"Very Reasonable, Thank You... ..... ..... Much Appreciated.",5
Norton Genie,Nasruddinking Nasruddinking,mere phone mein jo jo chij hai sab on Ho jaaye is per bolane se,2
Norton Genie,Ronaldo Crisostomo,Not working right,1
Norton Genie,Daniel Chevalier,Remove. Did not use,5
Norton Genie,Shaun Ryan,responsibility,4
Norton Genie,Rico Moorehead,Ook,5
Norton Genie,Brian Lindsay,"Doesn't work for me. I still get just as many scam calls as before. I've seen other reviewers saying they didn't have to do anything. They just installed the app and it works. I looked into the app, it asks me to paste text or send a photo as an example of possible scamming. I don't see any other settings. Either it doesn't work or it's not intuitive. Both of which earn an automatic 1 star review from me. Don't bother having the dev respond to this. They already failed as a dev.",1
Norton Genie,Jothimani R,"One should check with you, before leaping their legs. That is the warning to a comman man. 🙏",4
Norton Genie,Tony Jimenez Jr,It's great having help. This new AI service is helpful.,4
Norton Genie,Starrella Wolfheart P,thank you for letting me know the scams,5
Norton Genie,Kim Saunders,I have not used this function yet.,4
Norton Genie,Garvin R Thompson Sr,very good app for detecting scam and spyware,5
Norton Genie,Michael,Awesome app,5
Norton Genie,Gabriel Ace Empuesto,"It's a good thing I used this app because I don't feel comfortable with the website I'm going to search for. I'll rate it 5 stars, it's really helpful.",5
Norton Genie,John Koen,great service,5
Norton Genie,Sandeep negi Vipin,please do something too this file to.,5
Norton Genie,Marilyn Boyd,I like the way you can find daddy issues and find them incorrect them.,4
Norton Genie,Juc Ruc,Very good and reliable useful,5
Norton Genie,Donna McIntosh,The example that was given of text messages was the same text that I had got today. Thank you for you info!,5
Norton Genie,Barry,"Right now, this app is broken. I have tried to scan multiple emails. 90% end with ""that didn't go as expected"" - in other words, it failed. Why waste time with a flaky app?",2
Norton Genie,Tarik Belowara,belo,5
Norton Genie,Ann Newton,only just installed it,4
Norton Genie,Scp 207,yeah. so far I found a smashing scam I Mean smishing,5
Norton Genie,Nicodemus George,I guess this is a suitable App for the android users to experience the artificial intelligence whic provides Good information at certain time Which is really good...for this i give it five stars.,5
Norton Genie,Rahul Bakoliya,best guide for scams,5
Norton Genie,tamil Selvan,தமிழ்,5
Norton Genie,Laurie Laudham,The best,5
Norton Genie,Arman Khan,armanjhojha Rampur Roorkee Jila Haridwar,5
Norton Genie,King Boy,sagsa skta,5
Norton Genie,Susan Ely,This really works and helps you see if its a scam or legit. Worth having on your phone! very helpful.,5
Norton Genie,Vishal Kumar,vishalkmana,3
Norton Genie,Mitchell Dixon,Like m.o.n.e.y.,5
Norton Genie,सचिन यादव,Sachin yadav ji,5
Norton Genie,Michelle Harrison,looks like it checks for scams lol this might be fun,5
Norton Genie,David Burnette,This most helpful to have it let you know if there and scammers out in would try to pray on people I give them 5 stars thank for looking out for me hope y'all take care of me,5
Norton Genie,Scott Sherwood,"works pretty well, but time will tell. I used it to scan text messages from unknown cell numbers.",4
Norton Genie,Sibusiso Zuma,Thanks guys love your app,4
Norton Genie,Heath Thomas Lee,"At first I love this app. I do love the idea. And do you think we're on the right track with it? However, I have noticed already that scammers have learned to put the text part at the top of their pictures with a lot of photos of the bottom and when I scan with the tool. It only scans the photos which detects no scam if it Could possibly scan the whole image of someone could Guide me in how to ensure it scan the entire Image including weblinks and text we can fix this .",5
Norton Genie,John Askea Sr,I love this,5
Norton Genie,Obarichuremi Amadi,"Just started using the app, but my experience is very terrible, can't recommend 😪",1
Norton Genie,FRANCISCO JAVIER PEREZ,goog,5
Norton Genie,corey chinemere,A very helpful tool in today's world of scams and frauds A.I./ bots,4
Norton Genie,Frank Parra,Super helpful new app. Does it's job right.,5
Norton Genie,Reginald Curtis,power al Adidas,5
Norton Genie,Valarie Evans,I really love this app. I can get immediate relief by contacting Norton Gene as soon as I receive a strange text. I get a fast result. That is comforting.,5
Norton Genie,Ann Marie “Sassy”,love it,5
Norton Genie,Judy Ann Morris Aguon,So far Norton Genie has helped identify scammers.,5
Norton Genie,Naushad Sheikh,Thank you Team Norton!,5
Norton Genie,Joseph Carroll,I cantpay,1
Norton Genie,Dr.Maya Borde,helpful app,5
Norton Genie,Classic Mobile,Kiran Dalui,5
Norton Genie,Dujuan Jenkins,The typical AI Scanner help just on the mobile application.,3
Norton Genie,Terry,Picked up a scam before it was opened! Enjoy the extra help from Genie!,5
Norton Genie,james tubbs,it saved me from spending money on a weird website wail I been surching for a e bike,5
Norton Genie,Celeste Blake,security for everyone is awesome. trusting meas everything.,5
Norton Genie,Katrina Krise,Norton Genie is great at what they do.,5
Norton Genie,Anthony Pet,"Excellent app! Evetyone should take advantage of this amazing app. It will literally save you much heartache, and money by identifying scams. . . . .",5
Norton Genie,TERENCE PAUL,fast and helpful and reliable service 👍 RECOMMENDED*****,5
Norton Genie,gary baker,"""This app is absolutely amazing! It definitely lives up to its promises.""",5
Norton Genie,Gregory Gray,I'm new here just learning,5
Norton Genie,Daniel Vazquez,How about a free version,4
Norton Genie,Mukesh Kumar,Mukesh kumat,1
Norton Genie,Rajanesh Kumar,good,5
Norton Genie,Chad Maynard,You have to upload a screenshot or paste text.,2
Norton Genie,Kanha Kashyap,yes reviews are public and include your account and device information,5
Norton Genie,David Balascak,everyone needs this on their phone,5
Norton Genie,Jessica Rivet,"it's easy to work, so far so good",5
Norton Genie,Stephanie Donaldson,"So far, pretty impressive and handy!",5
Norton Genie,John Marcrum (JD),It seems to do what it claims so far.,4
Norton Genie,Willie l Collins jr,just getting started with this one but it's seems to be right on target and it's amazing and the other good things this is from Norton and they are really good it's amazing there's no ads or anything here asking for free trials thank you everyone thanks Norton thank you Google and Google team,5
Norton Genie,crush collection,not work,1
Norton Genie,Wade Ellis,Finds out if it is a scam prior to opening the link,5
Norton Genie,Justin C. Whiteley,"LifeLock©®™ Enjoy it©®™? Jeremiah 29:11&12 John 17:17 Vote for the Red Books, Bible!",5
Norton Genie,Jody Powers,Its improving a whole lot,4
Norton Genie,Jp,used on a few links .and gives sound advice as suspected it is very cautious whiche is better then just getting impulsive and breached etc would recommend trying even just to familorize your self with the programme. so when you really need to check quickly you know what your doing .but we'll designed and laid out ui,5
Norton Genie,Debbie Lewis,I hope that this will do the job get it done.,5
Norton Genie,Lewis Knows Best,"Never tried it, but can't you just do the same with an AI putting the words in quotes and asking the AI if this is AI generated? No rotten tomatoes, it was just a rational thought 8-6 ...minus one star for the possibility ;-)",4
Norton Genie,Inventively Chaos,Good for Checking out Job offers from random recruiters. The more data collects the more it will be able to tell you if there's recruiters are legitimate. But be Aware that it scans some of your stuff that you might not want it to like The text messages that you get from the weird number that's really just a acquaintance or work Colleague.,5
Norton Genie,George Gray,"Worthless as a scam dection tool! But as a parrot saying I'm sorry, I can tell it is quite good‼ it can parrot that quite well. Then turn around & say its not a parrot.(parroting the same apologies, over & over‼) & after asking can it say ""polly want a cracker"" as parrots are suposedly known to say that⁉ It became indignant & told me the conversation was at an end‼ ROFLMAO‼ To.put it succently it's totally worthless. As a parrot at least is entertaining! This AI isn't even entertaing‼",1
Norton Genie,William Putman,excellent app to keep you safe from scammers,5
Norton Genie,James A. Hausmann,"I've personally been contacted by at least 50 to 60 people a week running a scam. Either through text msg or email. it's like 75 percent of the world forgot how to make an honest dollar. This super helpful app at least helps me stay a couple steps ahead of the badguys. Plus it restores some of my faith in humanity to know that some tech wizards are on the good guys side,helping to keep us safe from their evil counter parts in the tech industry. Good job guys.",5
